genre,id,title,rating,production_countries,budget,revenue,imdb_ids,Plot
Action,7347,Elite Squad,8.047,['BR'],4000000,14759148,tt0861739,"In 1997 Rio de Janeiro, Captain Nascimento has to find a substitute for his position while trying to take down drug dealers and criminals before the Pope visits."
Action,1084736,The Count of Monte Cristo,8.035,['FR'],46000000,75360860,tt26446278,"After escaping from an island prison where he spent 14 years for being wrongly accused of state treason, Edmond Dantès returns as the Count of Monte Cristo to exact revenge on the men who betrayed him."
Action,638507,How to Train Your Dragon: Homecoming,8.014,['US'],0,0,tt11112140,Hiccup and Toothless reunite to remind both their kinds of the inseparable bond between vikings and dragons.
Action,359724,Ford v Ferrari,8.0,['US'],97600000,225508210,tt1950186,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.
Action,11658,Tae Guk Gi: The Brotherhood of War,8.0,"['KR', 'US']",1500000,0,tt0386064,"When two brothers are forced to fight in the Korean War, the elder decides to take the riskiest missions if it will help shield the younger from battle."
Action,414419,Kill Bill: The Whole Bloody Affair,8.0,"['JP', 'US']",55000000,0,tt6019206,"The Bride must kill her ex-boss and lover Bill who betrayed her at her wedding rehearsal, shot her in the head and took away her unborn daughter. But first, she must make the other four members of the Deadly Viper Assassination Sq..."
Action,678512,Sound of Freedom,7.997,['US'],14500000,250600000,tt7599146,The incredible true story of a former government agent turned vigilante who embarks on a dangerous mission to rescue hundreds of children from traffickers.
Action,28422,Love Exposure,8.0,['JP'],0,0,tt1128075,"A bizarre love triangle forms between a young Catholic upskirt photographer, a misandric girl and a manipulative cultist."
Action,10515,Castle in the Sky,7.972,['JP'],3000000,5228752,tt0092067,"Pazu's life changes when he meets Sheeta, a girl whom pirates are chasing for her crystal amulet, which has the potential to locate Laputa, a legendary castle floating in the sky."
Action,24,Kill Bill: Vol. 1,8.0,['US'],30000000,180906076,tt0266697,"After waking from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her."
Action,1059,The Hidden Fortress,7.968,['JP'],0,57673,tt0051808,"Lured by gold, two greedy peasants unknowingly escort a princess and her general across enemy lines."
Action,315465,The Boy and the Beast,8.0,['JP'],0,49714378,tt4272866,"When a young orphaned boy living on the streets of Shibuya stumbles upon a fantastic world of beasts, he's taken in by a gruff warrior beast looking for an apprentice."
Action,679,Aliens,8.0,['US'],18500000,183316455,tt0090605,"Decades after surviving the Nostromo incident, Ellen Ripley is sent out to re-establish contact with a terraforming colony but finds herself battling the Alien Queen and her offspring."
Action,447365,Guardians of the Galaxy Vol. 3,8.0,['US'],250000000,845600000,tt6791350,"Still reeling from the loss of Gamora, Peter Quill rallies his team to defend the universe and one of their own - a mission that could mean the end of the Guardians if not successful."
Action,961,The General,8.0,['US'],750000,1000000,tt0017925,"After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through ene..."
Action,634649,Spider-Man: No Way Home,7.9,['US'],200000000,1921847111,tt10872600,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear."
Action,9764,Dersu Uzala,7.9,"['JP', 'SU']",4000000,0,tt0071411,The Russian army sends an explorer on an expedition to the snowy Siberian wilderness where he makes friends with a seasoned local hunter.
Action,149,Akira,7.944,['JP'],5700000,49000000,tt0094625,"A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath who can only be stopped by a teenager, his gang of biker friends and a group of psychics."
Action,197,Braveheart,7.941,['US'],72000000,213216216,tt0112573,Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.
Action,11712,Sanjuro,7.94,['JP'],0,0,tt0056443,"A crafty samurai helps a young man and his fellow clansmen trying to save his uncle, who has been framed and imprisoned by a corrupt superintendent."
Action,615457,Nobody,7.931,['US'],17000000,61779301,tt7888964,"A docile family man slowly reveals his true character after his house gets burgled by two petty thieves, which, coincidentally, leads him into a bloody war with a Russian crime boss."
Action,9323,Ghost in the Shell,7.926,"['JP', 'GB']",3000000,10000000,tt0113568,A cyborg policewoman and her partner hunt a mysterious and powerful hacker called the Puppet Master.
Action,142061,"Batman: The Dark Knight Returns, Part 2",7.921,['US'],3500000,0,tt2166834,The Batman has returned after a 10-year absence. The Gotham authorities want to arrest him. An old foe wants a reunion. The Feds want the Man of Tomorrow to put a stop to him.
Action,85,Raiders of the Lost Ark,7.9,['US'],18000000,389925971,tt0082971,"In 1936, archaeologists and adventurers of the U.S. government hired Indiana Jones to find the Ark of the Covenant before the Nazis could obtain its extraordinary powers."
Action,949,Heat,7.918,['US'],60000000,187400000,tt0113277,A group of high-end professional thieves start to feel the heat from the LAPD when they unknowingly leave a verbal clue at their latest heist.
Action,505262,My Hero Academia: Two Heroes,7.909,['JP'],12000000,27507549,tt7745068,"All Might and Deku accept an invitation to visit an artificial floating island called I-Island, where they fight a villain who takes the city hostage."
Action,944401,Dogman,7.906,"['FR', 'US']",22700000,4082217,tt17009348,"A boy, bruised by life, finds his salvation through the love of his dogs."
Action,118340,Guardians of the Galaxy,7.905,['US'],170000000,772776600,tt2015381,A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.
Action,610150,Dragon Ball Super: Super Hero,7.9,['JP'],0,86600000,tt14614892,The Red Ribbon Army from Goku's past has returned with two new androids to challenge him and his friends.
Action,752,V for Vendetta,7.898,"['DE', 'GB', 'US']",54000000,132511035,tt0434409,"In a future British dystopian society, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow the tyrannical government - with the help of a young woman."
Action,503314,Dragon Ball Super: Broly,7.9,['JP'],1000000,125002821,tt7961060,"Goku and Vegeta encounter Broly, a Saiyan warrior unlike any fighter they've faced before."
Action,1892,Return of the Jedi,7.9,['US'],32350000,572700000,tt0086190,"After rescuing Han Solo from Jabba the Hutt, the Rebel Alliance attempts to destroy the second Death Star while Luke struggles to help Darth Vader back from the dark side."
Action,726684,Miraculous World: Shanghai - The Legend of Ladydragon,7.9,"['BR', 'CA', 'CN', 'FR', 'KR', 'GB']",0,0,tt12816634,"To join Adrien in Shanghai, Marinette is going to visit her uncle Wang who is celebrating his anniversary. But, as soon as she arrives in China, her purse gets stolen with Tikki inside, whom she needs to secretly transform into La..."
Action,961323,Nimona,7.885,"['GB', 'US']",0,0,tt19500164,"When a knight in a futuristic medieval world is framed for a crime he didn't commit, the only one who can help him prove his innocence is Nimona -- a mischievous teen who happens to be a shapeshifting creature he's sworn to destroy."
Action,183011,Justice League: The Flashpoint Paradox,7.9,['US'],3500000,0,tt2820466,The Flash finds himself in a war torn alternate timeline and teams up with alternate versions of his fellow heroes to return home and restore the timeline.
Action,52629,El Infierno,7.882,['MX'],0,6703873,tt1692190,"After being deported back to Mexico, a man has no choice but to join the vicious drug cartel that has corrupted his hometown in order to survive."
Action,393,Kill Bill: Vol. 2,7.9,['US'],30000000,152159461,tt0378194,"The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle."
Action,665,Ben-Hur,7.873,['US'],15000000,164000000,tt0052618,"A Jewish prince is betrayed and sent into slavery by a Roman friend in 1st-century Jerusalem, but it's not long before he regains his freedom and comes back for revenge."
Action,530254,The Witch: Part 1. The Subversion,7.858,"['HK', 'KR']",5500000,24340302,tt8574252,"When a bright high school student with memory loss enters a national talent show to help her struggling family, she finds her ordinary life flipped upside down by the sudden arrival of mysterious strangers seemingly connected to h..."
Action,354857,Regular Show: The Movie,7.855,['US'],3000000,0,tt4920274,"To save the universe, and their friendship, Mordecai and Rigby must defeat an evil volleyball coach."
Action,94047,My Way,7.852,['KR'],25500000,16653488,tt1606384,"In World War II-era Korea, rival runners, one Korean (Jang Dong-gun) and one Japanese (Joe Odagiri), go to war together against the Soviets."
Action,89,Indiana Jones and the Last Crusade,7.8,['US'],48000000,474171806,tt0097576,"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers."
Action,59440,Warrior,7.8,['US'],25000000,23300000,tt1291584,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother."
Action,527774,Raya and the Last Dragon,7.841,['US'],100000000,130423032,tt5109280,"In a realm known as Kumandra, a re-imagined Earth inhabited by an ancient civilization, a warrior named Raya is determined to find the last dragon."
Action,581528,"The Gangster, the Cop, the Devil",7.8,['KR'],6500000,25775371,tt10208198,A crime boss teams up with a cop to track down a serial killer.
Action,263115,Logan,7.82,['US'],97000000,619021436,tt3315342,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety."
Action,11953,Kagemusha,7.8,"['JP', 'US']",6000000,4000000,tt0080979,A petty thief with an utter resemblance to a samurai warlord is hired as the lord's double. When the warlord later dies the thief is forced to take up arms in his place.
Action,10775,Infernal Affairs,7.8,['HK'],6400000,8836958,tt0338564,"Chen Wing Yan, a policeman, successfully infiltrates a gang while Lau Kin Ming, a tried member, becomes a mole in the police force. However, things change when both of them must seek each other out."
Action,47931,Elite Squad: The Enemy Within,7.8,['BR'],0,63027681,tt1555149,"After a prison riot, former-Captain Nascimento, now a high ranking security officer in Rio de Janeiro, is swept into a bloody political dispute that involves government officials and paramilitary groups."
Action,22,Pirates of the Caribbean: The Curse of the Black Pearl,7.808,['US'],140000000,655011224,tt0325980,"Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save Elizabeth Swann, the governor's daughter and his love, from Jack's former pirate allies, who are now undead."
Action,22843,Evangelion: 2.0 You Can (Not) Advance,7.8,['JP'],10000000,44339362,tt0860906,"In the face of increasingly bizarre and powerful Angel attacks, Shinji Ikari and his partner Rei Ayanami are assisted by two new pilots: the fiery Asuka Langley Shikinami and the mysterious Mari Illustrious Makinami."
Action,562,Die Hard,7.796,['US'],28000000,140767956,tt0095016,A New York City police officer tries to save his estranged wife and several others taken hostage by terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.
Action,16237,Teen Titans: Trouble in Tokyo,7.781,['US'],0,0,tt0816671,"After a battle with a high-tech villain named, Saiko-Tek, the Teen Titans travel to the city of Tokyo where they find themselves embroiled in a conflict with an ancient enemy."
Action,49026,The Dark Knight Rises,7.784,"['GB', 'US']",250000000,1081041287,tt1345836,"Bane, an imposing terrorist, attacks Gotham City and disrupts its eight-year-long period of peace. This forces Bruce Wayne to come out of hiding and don the cape and cowl of Batman again."
Action,348892,Bajrangi Bhaijaan,7.782,['IN'],13000000,150000000,tt3863552,An Indian man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family.
Action,51533,Let the Bullets Fly,7.8,"['CN', 'HK']",0,104731450,tt1533117,"In 1920s China, a bandit arrives in a remote provincial town posing as its new mayor, where he faces off against a tyrannical local nobleman."
Action,980489,Gran Turismo,7.764,['US'],60000000,121700000,tt4495098,"Based on the unbelievable, inspiring true story of a team of underdogs - a struggling, working-class gamer, a failed former race car driver, and an idealistic motorsport exec - who risk it all to take on the most elite sport in th..."
Action,545611,Everything Everywhere All at Once,7.761,['US'],25000000,139200000,tt6710474,A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led.
Action,882569,Guy Ritchie's The Covenant,7.8,"['GB', 'US']",55000000,20000000,tt4873118,"During the war in Afghanistan, a local interpreter risks his own life to carry an injured sergeant across miles of grueling terrain."
Action,14756,Ip Man,7.8,"['CN', 'HK']",11700000,22100000,tt1220719,"During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to ..."
Action,396535,Train to Busan,7.8,['KR'],8500000,87547518,tt5700672,"While a zombie virus breaks out in South Korea, passengers struggle to survive on the train from Seoul to Busan."
Action,980026,The Promised Land,7.747,"['DK', 'DE', 'SE']",8500000,2119043,tt20561198,"The story of Danish soldier and explorer Ludvig Kahlen, who explored and cultivated Denmark's wild Jutland, which now comprises the vast majority of the country, in the mid-18th century."
Action,579974,RRR,7.748,['IN'],69000000,160000000,tt8178634,A fearless warrior on a perilous mission comes face to face with a steely cop serving British forces in this epic saga set in pre-independent India.
Action,14282,Ninja Scroll,7.747,['JP'],60000000,0,tt0107692,A vagabond swordsman is aided by a kunoichi and a spy in battling a demonic clan of killers - led by a ghost from his past - who are bent on overthrowing the Tokugawa Shogunate.
Action,13855,The Chaser,7.746,['KR'],2600000,0,tt1190539,A disgraced ex-policeman who runs a small ring of prostitutes finds himself in a race against time when one of his women goes missing.
Action,792,Platoon,7.7,"['GB', 'US']",6000000,138530565,tt0091763,"Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict."
Action,123025,"Batman: The Dark Knight Returns, Part 1",7.735,['US'],3500000,0,tt2313197,"Batman has not been seen for ten years. A new breed of criminal ravages Gotham City, forcing 55-year-old Bruce Wayne back into the cape and cowl. But, does he still have what it takes to fight crime in a new era?"
Action,24428,The Avengers,7.73,['US'],220000000,1518815515,tt0848228,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.
Action,525,The Blues Brothers,7.73,['US'],27000000,115229890,tt0080455,"Jake Blues rejoins with his brother Elwood after being released from prison, but the duo has just days to reunite their old R&amp;B band and save the Catholic home where the two were raised, outrunning the police as they tear through ..."
Action,177572,Big Hero 6,7.729,['US'],165000000,657870525,tt2245084,"A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes."
Action,413594,Sword Art Online: The Movie - Ordinal Scale,7.7,['JP'],0,29322339,tt5544384,"Kirito uncovers a conspiracy within Ordinal Scale, a popular AR game developed for a new system called The Augma."
Action,603692,John Wick: Chapter 4,7.722,"['DE', 'US']",90000000,440157245,tt10366206,"John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes."
Action,96721,Rush,7.722,"['GB', 'US']",38000000,90200000,tt1979320,"James Hunt and Niki Lauda, two extremely skilled Formula One racers, have an intense rivalry with each other. However, it is their enmity that pushes them to their limits."
Action,903,Cool Hand Luke,7.7,['US'],3200000,16217773,tt0061512,"A laid-back Southern man is sentenced to two years in a rural prison, but refuses to conform."
Action,602063,Rurouni Kenshin: The Final,7.721,['JP'],0,33457923,tt11809034,"Kenshin's past catches up to him causing the destruction of Akabeko Restaurant, which was Kenshin's favorite place to eat. There, he finds a note with the word ""Junchu"" on it."
Action,939243,Sonic the Hedgehog 3,7.7,"['US', 'JP']",122000000,486018457,tt18259086,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched, Team Sonic must seek out an unlikely alliance."
Action,221732,Rurouni Kenshin Part III: The Legend Ends,7.713,['JP'],0,0,tt3029556,"Shishio has set sail in his ironclad ship to bring down the Meiji government and return Japan to chaos, carrying Kaoru with him. In order to stop him in time, Kenshin trains with his old master to learn his final technique."
Action,272,Batman Begins,7.7,"['GB', 'US']",150000000,374218673,tt0372784,"After witnessing his parents' death, Bruce learns the art of fighting to confront injustice. When he returns to Gotham as Batman, he must stop a secret society that intends to destroy the city."
Action,11299,Cowboy Bebop: The Movie,7.7,['JP'],0,0,tt0275277,"A terrorist explosion releases a deadly virus on the masses, and it's up to the bounty-hunting Bebop crew to catch the cold-blooded culprit."
Action,9806,The Incredibles,7.708,['US'],92000000,631442092,tt0317705,"While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world."
Action,539517,Constantine: City of Demons - The Movie,7.7,['US'],0,0,tt9177882,"A decade after a tragic mistake, Chas Chandler and occult investigator John Constantine set out to cure Chas's daughter, Trish, from a demonically induced coma."
Action,766507,Prey,7.696,['US'],65000000,0,tt11866324,"Naru, a skilled warrior of the Comanche Nation, fights to protect her tribe against one of the first highly-evolved Predators to land on Earth."
Action,51608,The Man from Nowhere,7.7,['KR'],1255000,43059790,tt1527788,A quiet pawnshop keeper with a violent past takes on a drug-and-organ trafficking ring in hope of saving the child who is his only friend.
Action,672322,Rurouni Kenshin: The Beginning,7.682,['JP'],0,0,tt11991748,"Before becoming a protector, Kenshin is a fearsome assassin known as Battosai, but his story changes when he meets the gentle Tomoe Yukishiro."
Action,938008,The Killer,7.684,['KR'],0,595112,tt19713090,"A retired hitman agrees to take care of a teen aged girl, but when she becomes involved with unsavory people, he has to rescue her."
Action,11220,Fallen Angels,7.7,['HK'],0,0,tt0112913,"This Hong Kong-set crime drama follows the lives of a hitman, hoping to get out of the business, and his elusive female partner."
Action,522627,The Gentlemen,7.68,"['GB', 'US']",22000000,115171795,tt8367814,"An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him."
Action,479718,The Outlaws,7.7,['KR'],5900000,52946454,tt7468056,"Based on real events, this crime action film depicts a Seoul detective's attempts to keep peace while two Chinese-Korean gangs battle over turf in the neighborhood."
Action,82702,How to Train Your Dragon 2,7.673,['US'],145000000,621537519,tt1646971,"When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace."
Action,13830,Shottas,7.7,"['JM', 'US']",200000,0,tt0281190,"Wayne and Biggs grow up together on the tough and dangerous streets of Kingston, Jamaica. Eventually moving to Miami, they begin a ruthless climb to the top of a criminal enterprise as they aggressively take control of the Jamaica..."
Action,886396,Batman and Superman: Battle of the Super Sons,7.7,['US'],0,0,tt21197740,
Action,724495,The Woman King,7.7,"['CA', 'US']",50000000,97300000,tt8093700,"A historical epic inspired by true events that took place in The Kingdom of Dahomey, one of the most powerful states of Africa in the 18th and 19th centuries."
Action,11474,The Warriors,7.7,['US'],4000000,22490039,tt0080120,A street gang known as the Warriors must fight its way from the Bronx to its home turf on Coney Island when its members are falsely accused of assassinating a respected gang leader.
Action,218,The Terminator,7.7,"['GB', 'US']",6400000,78371200,tt0088247,A cyborg assassin from the future attempts to find and kill a young woman who is destined to give birth to a warrior that will lead a resistance to save humankind from extinction.
Action,435366,Fabricated City,7.7,['KR'],0,0,tt6399158,"After Kwon, an exceptional gamer, is wrongly framed for murder, he along with his allies decides to find the real culprit and prove his innocence."
Action,144288,Berserk: The Golden Age Arc III - The Advent,7.657,['JP'],0,399445,tt2358913,A year has passed since Guts parted ways with Griffith. The Band of the Hawk is plotting a rescue mission to save Griffith who is confined to prison.
Action,100402,Captain America: The Winter Soldier,7.656,['US'],170000000,714766572,tt1843866,"As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier."
Action,1726,Iron Man,7.6,['US'],140000000,585174222,tt0371746,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil."
Action,871,Planet of the Apes,7.644,['US'],5800000,32589624,tt0063442,"After being kept in hypersleep during a long expedition into deep space, an astronaut crew crash-lands in the 40th century on a planet where highly intelligent non-human ape species are dominant and humans are enslaved."
Action,966220,Sniper: The White Raven,7.641,['UA'],1000000,881,tt19465630,"After suffering a tragedy at the hand of invading soldiers in Donbas, an Ukrainian physics teacher seeks revenge. He sets his sights on an elite Russian sniper whose elimination could change the tide of the conflict."
Action,15999,Vampire Hunter D: Bloodlust,7.631,['JP'],0,151086,tt0216651,"A legendary dhampir competes with a motley family of bounty hunters to return a young woman, who has been seemingly abducted by a vampire, to her family."
Action,207703,Kingsman: The Secret Service,7.628,"['GB', 'US']",81000000,414351546,tt2802144,"A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius."
Action,137113,Edge of Tomorrow,7.628,['US'],178000000,370541256,tt1631867,A man fighting in a war against aliens must relive the same day every time he dies until he can find a way to stop their power source with the help of an elite soldier.
Action,637649,Wrath of Man,7.624,"['GB', 'US']",40000000,103966489,tt11083552,A mysteriously stoic character is hired as a security guard by a cash truck company responsible for transporting a lot of money around Los Angeles each week.
Action,293660,Deadpool,7.6,['US'],58000000,782837347,tt1431045,"A wisecracking mercenary gets experimented on and becomes immortal yet hideously scarred, and sets out to track down the man who ruined his looks."
Action,76341,Mad Max: Fury Road,7.6,"['AU', 'US']",150000000,378858340,tt1392190,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshipper and a drifter named Max."
Action,533535,Deadpool & Wolverine,7.616,['US'],200000000,1338073645,tt6263850,"Deadpool is offered a place in the Marvel Cinematic Universe by the Time Variance Authority, but instead recruits a variant of Wolverine to save his universe from extinction."
Action,496450,"Miraculous: Ladybug & Cat Noir, The Movie",7.6,"['CN', 'FR', 'CA']",86000000,40208268,tt10364034,"Ordinary teenager Marinette's life in Paris goes superhuman when she becomes Ladybug. Bestowed with magical powers of creation, Ladybug must unite with her opposite, Cat Noir, to save Paris as a new villain unleashes chaos unto th..."
Action,283995,Guardians of the Galaxy Vol. 2,7.613,['US'],200000000,863756051,tt3896198,"The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father, the ambitious celestial being Ego."
Action,9693,Children of Men,7.6,"['GB', 'US']",76000000,70595464,tt0206634,"In 2027, in a chaotic world in which women have somehow become infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea."
Action,768744,My Hero Academia: World Heroes' Mission,7.6,['JP'],0,46940541,tt13544716,"When a cult of terrorists ruins a city by releasing a toxin that causes people's abilities to spiral out of control, Japan's greatest heroes spread around the world in an attempt to track down the mastermind and put him to justice."
Action,21191,Sin Nombre,7.6,"['MX', 'US']",0,5102705,tt1127715,A young Honduran girl and a Mexican gangster are united in a journey across the U.S. border.
Action,76600,Avatar: The Way of Water,7.606,['US'],460000000,2320250281,tt1630029,"Jake Sully lives with his newfound family formed on the extrasolar moon Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na'vi race to protect their home."
Action,180299,The Raid 2,7.603,"['ID', 'US']",4500000,6566916,tt2265171,"Only a short time after the first raid, Rama goes undercover with the thugs of Jakarta and plans to bring down the syndicate and uncover the corruption within his police force."
Action,15137,Evangelion: 1.0 You Are (Not) Alone,7.601,['JP'],7000000,20121073,tt0923811,The fate of the world is threatened by seemingly monstrous entities known as Angels. NERV is an organization set up to counter this threat and it is up to young pilots to protect Earth but exactly what are the real motives behind ...
Action,221731,Rurouni Kenshin Part II: Kyoto Inferno,7.6,['JP'],0,0,tt3029558,Kenshin Himura goes up against pure evil Makoto Shishio who is attempting to overthrow the Meiji government. The fate of the country hangs in the balance as Kenshin Himura takes up the sword that he vowed to never draw again.
Action,841755,Mortal Kombat Legends: Battle of the Realms,7.6,['US'],0,0,tt14901058,"The Earthrealm heroes must journey to Outworld and fight for the survival of their homeland, invaded by the forces of evil warlord Shao Kahn, in the tournament to end all tournaments: the final Mortal Kombat."
Action,39324,Dragon Ball Z: The History of Trunks,7.6,['JP'],0,0,tt0142247,"In a dark future where the Androids have taken over Earth, Gohan and his student Trunks are the last defense against these deadly killing machines."
Action,333339,Ready Player One,7.6,['US'],175000000,607274134,tt1677720,"When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world."
Action,11969,Tombstone,7.59,['US'],25000000,56500000,tt0108358,"A successful lawman's plans to retire anonymously in Tombstone, Arizona, are disrupted by the kind of outlaws he was famous for eliminating."
Action,1654,The Dirty Dozen,7.6,"['GB', 'US']",5400000,45300000,tt0061578,"During World War II, a rebellious U.S. Army Major is assigned a dozen convicted murderers to train and lead them into a mass assassination mission of German officers."
Action,19995,Avatar,7.588,"['US', 'GB']",237000000,2923706026,tt0499549,A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.
Action,616,The Last Samurai,7.588,"['US', 'JP', 'NZ']",140000000,456800000,tt0325710,"In 19th century Japan, Nathan Algren, a US army captain, is hired by the Japanese emperor to train his army in the modern warfare techniques. Captain Algren finds himself trapped in a struggle between two eras and two worlds."
Action,10835,The Killer,7.6,['HK'],0,2350174,tt0097202,A disillusioned assassin accepts one last hit in hopes of using his earnings to restore the vision of a singer he accidentally blinded.
Action,16219,Gladiator,7.6,['US'],0,900000,tt0104346,"Tommy Riley has moved with his dad to Chicago from a 'nice place'. He keeps to himself, goes to school. However, after a street fight he is noticed and quickly falls into the world of illegal underground boxing - where punches can..."
Action,284053,Thor: Ragnarok,7.585,['US'],180000000,855301806,tt3501632,"Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela."
Action,13980,Sword of the Stranger,7.6,['JP'],0,0,tt1121794,"A swordsman from a strange land is caught in a struggle between morality, righteousness, and devotion as he reluctantly agrees to take a raggedy boy and his dog to a remote, Buddhist temple."
Action,431693,Spies in Disguise,7.6,['US'],100000000,171616764,tt5814534,"When the world's best spy is turned into a pigeon, he must rely on his nerdy tech officer to save the world."
Action,399566,Godzilla vs. Kong,7.582,['US'],200000000,470116094,tt5034838,The epic next chapter in the cinematic Monsterverse pits two of the greatest icons in motion picture history against each other--the fearsome Godzilla and the mighty Kong--with humanity caught in the balance.
Action,1579,Apocalypto,7.58,"['GB', 'US']",40000000,120654337,tt0472043,"As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression."
Action,9289,The Longest Day,7.577,['US'],10000000,50100000,tt0056197,"The events of D-Day, told on a grand scale from both the Allied and German points of view."
Action,940721,Godzilla Minus One,7.6,['JP'],15000000,115857413,tt23289160,"Post-war Japan is at its lowest point when a new crisis emerges in the form of a giant monster, baptized in the horrific power of the atomic bomb."
Action,57158,The Hobbit: The Desolation of Smaug,7.6,"['NZ', 'US']",250000000,958400000,tt1170358,"The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim the Lonely Mountain, their homeland, from the dragon Smaug."
Action,507569,The Seven Deadly Sins: Prisoners of the Sky,7.6,['JP'],0,3914227,tt9089294,The Seven Deadly Sins travel to the Sky Temple in search of an elusive ingredient.
Action,4638,Hot Fuzz,7.6,"['FR', 'GB', 'US']",12000000,80600000,tt0425112,"An overachieving London police sergeant is transferred to a village where the easygoing officers object to his fervor for regulations, all while a string of grisly murders strikes the town."
Action,9394,They Call Me Trinity,7.56,['IT'],0,0,tt0067355,"A lazy, unorthodox gunfighter and his portly, horse-thieving brother defend a Mormon settlement from a land-grabbing Major, a Mexican bandit, and their henchmen."
Action,36557,Casino Royale,7.6,"['GB', 'US']",150000000,599045960,tt0381061,"After earning a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, in Montenegro."
Action,18,The Fifth Element,7.6,['FR'],90000000,263920180,tt0119116,"In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay."
Action,429450,Pandora,7.552,['KR'],13938145,30169000,tt6302160,The explosion of a nuclear power plant caused by an earthquake leads to a disaster which no one other than its workers can stop from spreading further.
Action,39323,Dragon Ball Z: Bardock - The Father of Goku,7.5,['JP'],0,0,tt0142245,"The tale of Bardock, the father of Goku, and his rebellion against his master the mighty Frieza."
Action,484468,The Wolf's Call,7.549,['FR'],22400000,12652790,tt7458762,"In the near future, a French submarine finds itself in a crisis situation."
